datetime='2015-10-09 15:22:12',T005A='45',T005B='60',T014A='11',T014B='12',T015A='4',T015B='4',T021A='8',T021B='11',T025A='25',T025B='29',T032A='1',T032B='3',T042A='5',T042B='5',T064A='3',T064B='5',T104A='[days]',T104B=' ',T116A='4',T116B='10',T125A='5',T125B='7',T131A='11',T131B='13',T143A='7',T143B='11',T146A='3',T146B='6',T148A='4',T148B='10'
datetime='2015-10-09 15:23:03',T001A='2',T001B='4',T010A='3',T010B='5',T019A='3',T019B='5',T049A='10',T049B='11',T054A='6',T054B='8',T067A='2',T067B='5',T072A='3',T072B='6',T082A='7',T082B='9',T091A='16',T091B='20',T100A='12',T100B='15',T106A='3',T106B='6',T109A='2',T109B='4',T111A='[days]',T111B=' ',T117A='2',T117B='3',T134A='16',T134B='19'
datetime='2015-10-09 15:24:45',T008A='9',T008B='13',T018A='25',T018B='30',T022A='15',T022B='19',T028A='[weeks]',T028B=' ',T030A='[months]',T030B=' ',T048A='8',T048B='12',T055A='9',T055B='12',T057A='20',T057B='28',T062A='12',T062B='15',T066A='17',T066B='25',T078A='16',T078B='18',T089A='17',T089B='20',T115A='4',T115B='7',T120A='12',T120B='15',T150A='3',T150B='5'
datetime='2015-10-09 15:24:51',T006A='3',T006B='4',T027A='21',T027B='25',T029A='[months]',T029B=' ',T034A='3',T034B='5',T050A='5',T050B='6',T056A='10',T056B='11',T068A='3',T068B='6',T071A='4',T071B='6',T073A='2',T073B='3',T088A='3',T088B='4',T092A='50',T092B='75',T096A='7',T096B='14',T114A='3',T114B='6',T118A='3',T118B='5',T139A='5',T139B='7'
datetime='2015-10-09 15:24:58',T017A='21',T017B='24',T020A='8',T020B='9',T036A='[months]',T036B=' ',T038A='3',T038B='5',T041A='2',T041B='6',T059A='6',T059B='7',T076A='15',T076B='17',T080A='50',T080B='59',T085A='9',T085B='12',T102A='17',T102B='18',T121A='45',T121B='45',T124A='80',T124B='100',T130A='14',T130B='16',T142A='2',T142B='3',T147A='6',T147B='16'
datetime='2015-10-09 15:25:03',T009A='7',T009B='8',T013A='5',T013B='7',T033A='5',T033B='7',T046A='23',T046B='27',T079A='14',T079B='21',T094A='18',T094B='20',T099A='12',T099B='18',T103A='[weeks]',T103B=' ',T113A='10',T113B='30',T123A='60',T123B='75',T129A='21',T129B='30',T133A='40',T133B='51',T138A='10',T138B='30',T145A='3',T145B='5',T149A='3',T149B='5'
datetime='2015-10-09 15:25:04',T002A='7',T002B='10',T011A='18',T011B='34',T044A='8',T044B='10',T052A='6',T052B='8',T061A='3',T061B='7',T069A='2',T069B='4',T081A='5',T081B='6',T090A='5',T090B='7',T098A='15',T098B='20',T101A='26',T101B='27',T107A='6',T107B='9',T112A='[weeks]',T112B=' ',T122A='28',T122B='31',T135A='11',T135B='12',T140A='3',T140B='6'
datetime='2015-10-09 15:26:15',T002A='8',T002B='9',T011A='18',T011B='30',T044A='10',T044B='13',T052A='7',T052B='10',T061A='5',T061B='9',T069A='3',T069B='6',T081A='6',T081B='6',T090A='6',T090B='7',T098A='16',T098B='19',T101A='26',T101B='28',T107A='4',T107B='6',T112A='[weeks]',T112B=' ',T122A='30',T122B='42',T135A='11',T135B='13',T140A='7',T140B='9'
datetime='2015-10-09 15:26:53',T003A='1',T003B='28',T012A='30',T012B='40',T023A='3',T023B='4',T037A='[weeks]',T037B=' ',T045A='10',T045B='18',T051A='12',T051B='14',T075A='2',T075B='4',T083A='10',T083B='20',T095A='10',T095B='11',T108A='2',T108B='4',T110A='[days]',T110B=' ',T128A='10',T128B='14',T132A='4',T132B='6',T137A='2',T137B='6',T141A='3',T141B='6'
datetime='2015-10-09 15:28:25',T002A='2',T002B='9',T011A='20',T011B='32',T044A='8',T044B='12',T052A='6',T052B='9',T061A='7',T061B='12',T069A='2',T069B='3',T081A='6',T081B='7',T090A='6',T090B='10',T098A='15',T098B='18',T101A='25',T101B='28',T107A='2',T107B='5',T112A='[weeks]',T112B=' ',T122A='27',T122B='34',T135A='11',T135B='13',T140A='3',T140B='7'
datetime='2015-10-09 15:28:27',T006A='1',T006B='4',T027A='21',T027B='30',T029A='[days]',T029B=' ',T034A='2',T034B='9',T050A='6',T050B='8',T056A='11',T056B='12',T068A='3',T068B='6',T071A='2',T071B='5',T073A='3',T073B='5',T088A='1',T088B='14',T092A='45',T092B='50',T096A='8',T096B='13',T114A='2',T114B='11',T118A='6',T118B='9',T139A='2',T139B='6'
datetime='2015-10-09 15:28:45',T003A='0',T003B='30',T012A='46',T012B='51',T023A='4',T023B='13',T037A='[months]',T037B=' ',T045A='17',T045B='18',T051A='13',T051B='14',T075A='8',T075B='13',T083A='15',T083B='22',T095A='11',T095B='13',T108A='2',T108B='4',T110A='[days]',T110B=' ',T128A='10',T128B='16',T132A='5',T132B='6',T137A='3',T137B='6',T141A='4',T141B='6'
datetime='2015-10-09 15:29:44',T005A='40',T005B='56',T014A='12',T014B='12',T015A='3',T015B='4',T021A='7',T021B='10',T025A='24',T025B='26',T032A='1',T032B='3',T042A='5',T042B='6',T064A='2',T064B='4',T104A='[days]',T104B=' ',T116A='5',T116B='20',T125A='5',T125B='7',T131A='11',T131B='13',T143A='9',T143B='18',T146A='3',T146B='4',T148A='5',T148B='20'
datetime='2015-10-09 15:30:13',T005A='0',T005B='61',T014A='11',T014B='12',T015A='3',T015B='4',T021A='7',T021B='9',T025A='24',T025B='28',T032A='0',T032B='4',T042A='4',T042B='6',T064A='2',T064B='5',T104A='[years]',T104B=' ',T116A='2',T116B='10',T125A='5',T125B='9',T131A='11',T131B='13',T143A='6',T143B='12',T146A='3',T146B='8',T148A='2',T148B='10'
datetime='2015-10-09 15:30:14',T004A='15',T004B='25',T024A='6',T024B='12',T031A='2',T031B='6',T035A='[years]',T035B=' ',T040A='3',T040B='10',T053A='10',T053B='13',T058A='28',T058B='36',T063A='2',T063B='6',T070A='3',T070B='6',T074A='4',T074B='10',T084A='2',T084B='6',T087A='2',T087B='4',T093A='12',T093B='23',T119A='15',T119B='20',T126A='12',T126B='15'
datetime='2015-10-09 15:32:15',T006A='4',T006B='5',T027A='20',T027B='24',T029A='[days]',T029B=' ',T034A='3',T034B='8',T050A='6',T050B='8',T056A='11',T056B='13',T068A='5',T068B='8',T071A='5',T071B='7',T073A='4',T073B='11',T088A='13',T088B='15',T092A='44',T092B='49',T096A='8',T096B='12',T114A='2',T114B='5',T118A='6',T118B='8',T139A='2',T139B='5'
datetime='2015-10-09 15:32:31',T006A='4',T006B='4',T027A='21',T027B='23',T029A='[months]',T029B=' ',T034A='4',T034B='9',T050A='6',T050B='8',T056A='11',T056B='13',T068A='4',T068B='10',T071A='2',T071B='3',T073A='3',T073B='6',T088A='12',T088B='14',T092A='46',T092B='48',T096A='8',T096B='11',T114A='3',T114B='6',T118A='6',T118B='8',T139A='2',T139B='4'
datetime='2015-10-09 15:33:26',T005A='40',T005B='50',T014A='11',T014B='12',T015A='3',T015B='4',T021A='8',T021B='10',T025A='25',T025B='26',T032A='2',T032B='3',T042A='5',T042B='7',T064A='3',T064B='5',T104A='[days]',T104B=' ',T116A='4',T116B='6',T125A='6',T125B='7',T131A='12',T131B='15',T143A='6',T143B='8',T146A='6',T146B='8',T148A='23',T148B='+++'
datetime='2015-10-09 15:35:47',T004A='22',T004B='30',T024A='6',T024B='8',T031A='2',T031B='10',T035A='[weeks]',T035B=' ',T040A='2',T040B='7',T053A='12',T053B='16',T058A='33',T058B='39',T063A='3',T063B='10',T070A='3',T070B='8',T074A='5',T074B='+++',T084A='5',T084B='6',T087A='4',T087B='5',T093A='12',T093B='15',T119A='18',T119B='22',T126A='14',T126B='16'
datetime='2015-10-09 15:36:32',T008A='9',T008B='13',T018A='35',T018B='55',T022A='15',T022B='19',T028A='[days]',T028B=' ',T030A='[weeks]',T030B=' ',T048A='1',T048B='10',T055A='7',T055B='11',T057A='23',T057B='25',T062A='3',T062B='8',T066A='2',T066B='5',T078A='16',T078B='19',T089A='15',T089B='19',T115A='2',T115B='5',T120A='15',T120B='16',T150A='3',T150B='10'
datetime='2015-10-09 15:40:44',T002A='4',T002B='9',T011A='1',T011B='2',T044A='9',T044B='11',T052A='5',T052B='8',T061A='8',T061B='12',T069A='3',T069B='5',T081A='2',T081B='6',T090A='6',T090B='9',T098A='16',T098B='24',T101A='27',T101B='29',T107A='3',T107B='7',T112A='[weeks]',T112B=' ',T122A='26',T122B='30',T135A='11',T135B='13',T140A='3',T140B='5'
datetime='2015-10-09 15:46:41',T007A='7',T007B='8',T016A='7',T016B='10',T026A='8',T026B='9',T039A='2',T039B='3',T043A='11',T043B='13',T047A='26',T047B='30',T060A='14',T060B='16',T065A='2',T065B='5',T077A='12',T077B='14',T086A='21',T086B='23',T097A='14',T097B='20',T105A='[weeks]',T105B=' ',T127A='5',T127B='6',T136A='6',T136B='10',T144A='2',T144B='3'
datetime='2015-10-09 15:50:24',T005A='10',T005B='59',T014A='11',T014B='11',T015A='4',T015B='6',T021A='8',T021B='21',T025A='25',T025B='35',T032A='2',T032B='5',T042A='4',T042B='7',T064A='1',T064B='4',T104A='[days]',T104B=' ',T116A='1',T116B='20',T125A='5',T125B='7',T131A='10',T131B='14',T143A='6',T143B='13',T146A='3',T146B='15',T148A='3',T148B='8'
datetime='2015-10-09 15:50:52',T004A='1',T004B='30',T024A='7',T024B='12',T031A='1',T031B='5',T035A='[years]',T035B=' ',T040A='1',T040B='6',T053A='12',T053B='16',T058A='34',T058B='38',T063A='0',T063B='15',T070A='3',T070B='3',T074A='5',T074B='10',T084A='4',T084B='6',T087A='1',T087B='4',T093A='12',T093B='15',T119A='19',T119B='21',T126A='15',T126B='16'
datetime='2015-10-09 16:04:07',T008A='10',T008B='13',T018A='35',T018B='40',T022A='15',T022B='18',T028A='[weeks]',T028B=' ',T030A='[months]',T030B=' ',T048A='9',T048B='11',T055A='9',T055B='11',T057A='20',T057B='28',T062A='3',T062B='5',T066A='4',T066B='7',T078A='15',T078B='19',T089A='17',T089B='19',T115A='3',T115B='4',T120A='15',T120B='15',T150A='3',T150B='7'
datetime='2015-10-09 16:05:06',T004A='25',T004B='30',T024A='6',T024B='8',T031A='2',T031B='7',T035A='[weeks]',T035B=' ',T040A='2',T040B='10',T053A='10',T053B='16',T058A='32',T058B='40',T063A='3',T063B='18',T070A='2',T070B='6',T074A='4',T074B='+++',T084A='3',T084B='6',T087A='3',T087B='5',T093A='12',T093B='18',T119A='18',T119B='22',T126A='12',T126B='18'
datetime='2015-10-09 16:07:19',T001A='2',T001B='7',T010A='5',T010B='6',T019A='3',T019B='5',T049A='3',T049B='3',T054A='7',T054B='9',T067A='2',T067B='4',T072A='1',T072B='6',T082A='9',T082B='10',T091A='15',T091B='17',T100A='12',T100B='14',T106A='3',T106B='6',T109A='1',T109B='20',T111A='[months]',T111B=' ',T117A='3',T117B='4',T134A='19',T134B='21'
datetime='2015-10-09 16:12:35',T002A='1',T002B='9',T011A='1',T011B='11',T044A='10',T044B='10',T052A='5',T052B='8',T061A='9',T061B='17',T069A='3',T069B='5',T081A='6',T081B='7',T090A='6',T090B='9',T098A='15',T098B='18',T101A='25',T101B='26',T107A='3',T107B='7',T112A='[weeks]',T112B=' ',T122A='25',T122B='35',T135A='11',T135B='12',T140A='5',T140B='9'
datetime='2015-10-09 16:16:01',T002A='7',T002B='10',T011A='26',T011B='35',T044A='9',T044B='11',T052A='6',T052B='8',T061A='5',T061B='8',T069A='3',T069B='4',T081A='6',T081B='7',T090A='5',T090B='6',T098A='15',T098B='16',T101A='25',T101B='27',T107A='2',T107B='5',T112A='[days]',T112B=' ',T122A='22',T122B='38',T135A='11',T135B='13',T140A='6',T140B='10'
datetime='2015-10-09 16:17:42',T009A='6',T009B='8',T013A='6',T013B='7',T033A='4',T033B='10',T046A='24',T046B='26',T079A='0',T079B='30',T094A='18',T094B='23',T099A='12',T099B='24',T103A='[days]',T103B=' ',T113A='4',T113B='12',T123A='58',T123B='62',T129A='26',T129B='30',T133A='47',T133B='49',T138A='2',T138B='6',T145A='3',T145B='6',T149A='5',T149B='10'
datetime='2015-10-09 16:19:05',T004A='0',T004B='30',T024A='6',T024B='9',T031A='2',T031B='5',T035A='[months]',T035B=' ',T040A='2',T040B='5',T053A='12',T053B='16',T058A='34',T058B='38',T063A='4',T063B='10',T070A='2',T070B='3',T074A='7',T074B='+++',T084A='5',T084B='6',T087A='4',T087B='5',T093A='13',T093B='17',T119A='18',T119B='25',T126A='14',T126B='16'
datetime='2015-10-09 16:21:19',T008A='10',T008B='13',T018A='30',T018B='35',T022A='14',T022B='20',T028A='[weeks]',T028B=' ',T030A='[months]',T030B=' ',T048A='8',T048B='12',T055A='9',T055B='11',T057A='20',T057B='27',T062A='5',T062B='6',T066A='3',T066B='9',T078A='14',T078B='19',T089A='18',T089B='20',T115A='2',T115B='7',T120A='14',T120B='16',T150A='3',T150B='4'
datetime='2015-10-09 16:23:08',T007A='6',T007B='7',T016A='8',T016B='10',T026A='8',T026B='9',T039A='2',T039B='4',T043A='11',T043B='13',T047A='26',T047B='34',T060A='14',T060B='16',T065A='4',T065B='5',T077A='14',T077B='11',T086A='19',T086B='23',T097A='14',T097B='20',T105A='[weeks]',T105B=' ',T127A='5',T127B='9',T136A='3',T136B='6',T144A='2',T144B='4'
datetime='2015-10-09 16:26:15',T004A='15',T004B='29',T024A='7',T024B='11',T031A='2',T031B='4',T035A='[months]',T035B=' ',T040A='2',T040B='5',T053A='12',T053B='16',T058A='34',T058B='38',T063A='1',T063B='+++',T070A='3',T070B='8',T074A='5',T074B='+++',T084A='5',T084B='6',T087A='3',T087B='4',T093A='13',T093B='18',T119A='19',T119B='21',T126A='12',T126B='18'
datetime='2015-10-09 16:27:51',T017A='20',T017B='30',T020A='8',T020B='9',T036A='[years]',T036B=' ',T038A='3',T038B='7',T041A='3',T041B='12',T059A='6',T059B='8',T076A='6',T076B='12',T080A='45',T080B='61',T085A='6',T085B='11',T102A='17',T102B='18',T121A='42',T121B='47',T124A='80',T124B='100',T130A='14',T130B='16',T142A='2',T142B='4',T147A='4',T147B='7'
datetime='2015-10-09 16:27:58',T009A='6',T009B='8',T013A='5',T013B='7',T033A='2',T033B='4',T046A='24',T046B='26',T079A='11',T079B='29',T094A='19',T094B='22',T099A='12',T099B='16',T103A='[weeks]',T103B=' ',T113A='3',T113B='7',T123A='58',T123B='67',T129A='24',T129B='32',T133A='44',T133B='53',T138A='3',T138B='7',T145A='3',T145B='4',T149A='3',T149B='6'
datetime='2015-10-09 16:30:58',T008A='5',T008B='12',T018A='30',T018B='45',T022A='15',T022B='20',T028A='[weeks]',T028B=' ',T030A='[weeks]',T030B=' ',T048A='10',T048B='10',T055A='9',T055B='11',T057A='21',T057B='27',T062A='3',T062B='7',T066A='3',T066B='8',T078A='15',T078B='19',T089A='18',T089B='19',T115A='4',T115B='6',T120A='14',T120B='16',T150A='3',T150B='6'
datetime='2015-10-09 16:42:49',T007A='8',T007B='4',T016A='7',T016B='10',T026A='8',T026B='10',T039A='3',T039B='6',T043A='11',T043B='14',T047A='30',T047B='35',T060A='13',T060B='17',T065A='5',T065B='12',T077A='2',T077B='14',T086A='23',T086B='0',T097A='14',T097B='20',T105A='[weeks]',T105B=' ',T127A='5',T127B='8',T136A='10',T136B='20',T144A='4',T144B='10'
datetime='2015-10-09 16:45:00',T009A='5',T009B='8',T013A='5',T013B='6',T033A='3',T033B='9',T046A='24',T046B='26',T079A='16',T079B='30',T094A='20',T094B='23',T099A='13',T099B='22',T103A='[days]',T103B=' ',T113A='3',T113B='8',T123A='45',T123B='75',T129A='24',T129B='35',T133A='44',T133B='54',T138A='2',T138B='5',T145A='0',T145B='7',T149A='4',T149B='7'
datetime='2015-10-09 16:45:03',T006A='3',T006B='4',T027A='21',T027B='25',T029A='[months]',T029B=' ',T034A='3',T034B='30',T050A='6',T050B='8',T056A='11',T056B='13',T068A='3',T068B='6',T071A='6',T071B='12',T073A='2',T073B='6',T088A='14',T088B='15',T092A='45',T092B='46',T096A='8',T096B='11',T114A='2',T114B='6',T118A='6',T118B='8',T139A='2',T139B='6'
datetime='2015-10-09 16:52:41',T004A='23',T004B='28',T024A='7',T024B='8',T031A='4',T031B='10',T035A='[months]',T035B=' ',T040A='6',T040B='10',T053A='12',T053B='17',T058A='34',T058B='38',T063A='5',T063B='10',T070A='4',T070B='7',T074A='15',T074B='+++',T084A='4',T084B='5',T087A='4',T087B='5',T093A='13',T093B='16',T119A='19',T119B='21',T126A='15',T126B='17'
datetime='2015-10-09 17:38:29',T009A='6',T009B='8',T013A='6',T013B='7',T033A='2',T033B='8',T046A='24',T046B='26',T079A='20',T079B='25',T094A='19',T094B='22',T099A='13',T099B='15',T103A='[months]',T103B=' ',T113A='2',T113B='6',T123A='55',T123B='65',T129A='25',T129B='30',T133A='47',T133B='50',T138A='1',T138B='10',T145A='5',T145B='7',T149A='3',T149B='7'
datetime='2015-10-09 17:41:58',T004A='25',T004B='31',T024A='6',T024B='11',T031A='4',T031B='7',T035A='[days]',T035B=' ',T040A='2',T040B='5',T053A='10',T053B='17',T058A='30',T058B='40',T063A='2',T063B='10',T070A='3',T070B='4',T074A='8',T074B='+++',T084A='4',T084B='6',T087A='3',T087B='5',T093A='12',T093B='24',T119A='18',T119B='22',T126A='13',T126B='16'
datetime='2015-10-09 18:35:34',T004A='22',T004B='27',T024A='7',T024B='11',T031A='2',T031B='10',T035A='[years]',T035B=' ',T040A='5',T040B='11',T053A='11',T053B='17',T058A='31',T058B='41',T063A='30',T063B='+++',T070A='2',T070B='4',T074A='6',T074B='+++',T084A='5',T084B='6',T087A='3',T087B='5',T093A='13',T093B='17',T119A='18',T119B='22',T126A='12',T126B='18'
datetime='2015-10-09 20:21:16',T003A='0',T003B='30',T012A='42',T012B='48',T023A='3',T023B='6',T037A='[weeks]',T037B=' ',T045A='0',T045B='20',T051A='13',T051B='16',T075A='0',T075B='5',T083A='0',T083B='20',T095A='10',T095B='12',T108A='1',T108B='12',T110A='[weeks]',T110B=' ',T128A='0',T128B='14',T132A='0',T132B='6',T137A='10',T137B='20',T141A='1',T141B='3'
datetime='2015-10-10 09:21:00',T001A='3',T001B='5',T010A='4',T010B='6',T019A='3',T019B='4',T049A='12',T049B='15',T054A='8',T054B='9',T067A='2',T067B='6',T072A='6',T072B='12',T082A='7',T082B='10',T091A='15',T091B='21',T100A='12',T100B='13',T106A='2',T106B='7',T109A='5',T109B='10',T111A='[months]',T111B=' ',T117A='3',T117B='5',T134A='20',T134B='24'
datetime='2015-10-10 10:49:57',T008A='9',T008B='12',T018A='5',T018B='6',T022A='15',T022B='21',T028A='[weeks]',T028B=' ',T030A='[weeks]',T030B=' ',T048A='9',T048B='10',T055A='9',T055B='11',T057A='22',T057B='26',T062A='3',T062B='4',T066A='3',T066B='6',T078A='18',T078B='19',T089A='15',T089B='19',T115A='3',T115B='6',T120A='17',T120B='21',T150A='3',T150B='6'
datetime='2015-10-10 14:42:27',T002A='6',T002B='9',T011A='12',T011B='35',T044A='9',T044B='11',T052A='6',T052B='10',T061A='5',T061B='20',T069A='3',T069B='5',T081A='6',T081B='7',T090A='6',T090B='7',T098A='16',T098B='22',T101A='26',T101B='29',T107A='5',T107B='10',T112A='[weeks]',T112B=' ',T122A='23',T122B='36',T135A='11',T135B='13',T140A='7',T140B='12'
datetime='2015-10-10 16:16:54',T017A='15',T017B='20',T020A='8',T020B='9',T036A='[months]',T036B=' ',T038A='3',T038B='5',T041A='3',T041B='10',T059A='5',T059B='8',T076A='6',T076B='10',T080A='45',T080B='55',T085A='10',T085B='12',T102A='17',T102B='18',T121A='42',T121B='47',T124A='80',T124B='100',T130A='13',T130B='17',T142A='3',T142B='5',T147A='12',T147B='20'
datetime='2015-10-10 19:00:30',T005A='30',T005B='55',T014A='11',T014B='12',T015A='4',T015B='5',T021A='8',T021B='10',T025A='25',T025B='27',T032A='2',T032B='5',T042A='5',T042B='6',T064A='3',T064B='5',T104A='[days]',T104B=' ',T116A='3',T116B='10',T125A='5',T125B='7',T131A='11',T131B='13',T143A='5',T143B='10',T146A='3',T146B='6',T148A='25',T148B='5'
datetime='2015-10-10 20:22:56',T007A='6',T007B='8',T016A='7',T016B='14',T026A='8',T026B='10',T039A='2',T039B='3',T043A='11',T043B='13',T047A='24',T047B='36',T060A='14',T060B='16',T065A='3',T065B='6',T077A='10',T077B='15',T086A='18',T086B='24',T097A='14',T097B='28',T105A='[months]',T105B=' ',T127A='5',T127B='9',T136A='5',T136B='10',T144A='1',T144B='3'
datetime='2015-10-11 00:19:14',T006A='1',T006B='4',T027A='21',T027B='25',T029A='[weeks]',T029B=' ',T034A='7',T034B='10',T050A='6',T050B='8',T056A='11',T056B='12',T068A='13',T068B='20',T071A='3',T071B='5',T073A='5',T073B='10',T088A='13',T088B='14',T092A='46',T092B='50',T096A='8',T096B='10',T114A='4',T114B='6',T118A='5',T118B='6',T139A='3',T139B='6'
datetime='2015-10-11 16:30:56',T005A='0',T005B='25',T014A='11',T014B='10',T015A='3',T015B='6',T021A='7',T021B='13',T025A='24',T025B='30',T032A='2',T032B='5',T042A='4',T042B='6',T064A='2',T064B='3',T104A='[weeks]',T104B=' ',T116A='2',T116B='5',T125A='6',T125B='9',T131A='11',T131B='14',T143A='4',T143B='10',T146A='2',T146B='6',T148A='2',T148B='9'
datetime='2015-10-11 18:59:20',T006A='2',T006B='4',T027A='21',T027B='24',T029A='[months]',T029B=' ',T034A='2',T034B='6',T050A='6',T050B='7',T056A='9',T056B='11',T068A='6',T068B='11',T071A='1',T071B='3',T073A='2',T073B='7',T088A='10',T088B='14',T092A='45',T092B='48',T096A='8',T096B='13',T114A='1',T114B='8',T118A='5',T118B='10',T139A='2',T139B='5'
datetime='2015-10-11 19:23:31',T007A='7',T007B='7',T016A='8',T016B='28',T026A='8',T026B='10',T039A='3',T039B='4',T043A='10',T043B='13',T047A='22',T047B='40',T060A='12',T060B='17',T065A='3',T065B='11',T077A='5',T077B='14',T086A='14',T086B='23',T097A='15',T097B='25',T105A='[weeks]',T105B=' ',T127A='7',T127B='7',T136A='5',T136B='14',T144A='2',T144B='8'
datetime='2015-10-12 08:15:32',T003A='1',T003B='28',T012A='38',T012B='48',T023A='3',T023B='5',T037A='[months]',T037B=' ',T045A='16',T045B='20',T051A='13',T051B='15',T075A='2',T075B='5',T083A='16',T083B='20',T095A='10',T095B='11',T108A='3',T108B='6',T110A='[weeks]',T110B=' ',T128A='10',T128B='16',T132A='5',T132B='7',T137A='4',T137B='6',T141A='1',T141B='6'
datetime='2015-10-12 08:17:59',T017A='21',T017B='25',T020A='8',T020B='10',T036A='[days]',T036B=' ',T038A='5',T038B='6',T041A='3',T041B='5',T059A='6',T059B='7',T076A='3',T076B='4',T080A='30',T080B='50',T085A='11',T085B='12',T102A='18',T102B='20',T121A='43',T121B='47',T124A='60',T124B='85',T130A='14',T130B='16',T142A='3',T142B='4',T147A='4',T147B='5'
datetime='2015-10-12 08:19:46',T001A='3',T001B='5',T010A='5',T010B='6',T019A='3',T019B='4',T049A='10',T049B='14',T054A='7',T054B='9',T067A='3',T067B='6',T072A='4',T072B='8',T082A='8',T082B='10',T091A='15',T091B='18',T100A='12',T100B='13',T106A='3',T106B='5',T109A='4',T109B='10',T111A='[months]',T111B=' ',T117A='2',T117B='4',T134A='18',T134B='22'
datetime='2015-10-12 08:20:23',T003A='1',T003B='29',T012A='42',T012B='48',T023A='3',T023B='4',T037A='[weeks]',T037B=' ',T045A='17',T045B='19',T051A='13',T051B='14',T075A='1',T075B='3',T083A='17',T083B='20',T095A='1',T095B='10',T108A='1',T108B='3',T110A='[weeks]',T110B=' ',T128A='13',T128B='14',T132A='5',T132B='6',T137A='2',T137B='5',T141A='2',T141B='4'
datetime='2015-10-12 08:24:44',T006A='3',T006B='4',T027A='20',T027B='24',T029A='[months]',T029B=' ',T034A='2',T034B='5',T050A='5',T050B='6',T056A='12',T056B='12',T068A='5',T068B='7',T071A='3',T071B='5',T073A='2',T073B='5',T088A='13',T088B='14',T092A='46',T092B='47',T096A='2',T096B='3',T114A='3',T114B='4',T118A='6',T118B='7',T139A='2',T139B='3'
datetime='2015-10-12 08:32:06',T002A='7',T002B='10',T011A='0',T011B='35',T044A='9',T044B='11',T052A='5',T052B='9',T061A='5',T061B='10',T069A='2',T069B='4',T081A='6',T081B='7',T090A='5',T090B='6',T098A='15',T098B='18',T101A='25',T101B='29',T107A='5',T107B='10',T112A='[days]',T112B=' ',T122A='22',T122B='34',T135A='11',T135B='13',T140A='2',T140B='5'
datetime='2015-10-12 08:40:38',T009A='6',T009B='8',T013A='6',T013B='7',T033A='2',T033B='7',T046A='23',T046B='27',T079A='15',T079B='27',T094A='19',T094B='22',T099A='13',T099B='17',T103A='[days]',T103B=' ',T113A='2',T113B='5',T123A='50',T123B='63',T129A='24',T129B='32',T133A='41',T133B='54',T138A='2',T138B='14',T145A='5',T145B='6',T149A='2',T149B='5'
datetime='2015-10-12 09:24:22',T001A='3',T001B='10',T010A='1',T010B='5',T019A='3',T019B='4',T049A='8',T049B='8',T054A='8',T054B='8',T067A='3',T067B='12',T072A='6',T072B='11',T082A='1',T082B='10',T091A='15',T091B='16',T100A='12',T100B='13',T106A='2',T106B='6',T109A='5',T109B='+++',T111A='[months]',T111B=' ',T117A='2',T117B='4',T134A='19',T134B='21'
datetime='2015-10-12 09:30:15',T008A='10',T008B='13',T018A='35',T018B='45',T022A='15',T022B='20',T028A='[weeks]',T028B=' ',T030A='[weeks]',T030B=' ',T048A='10',T048B='10',T055A='10',T055B='10',T057A='19',T057B='28',T062A='2',T062B='5',T066A='2',T066B='11',T078A='16',T078B='19',T089A='15',T089B='19',T115A='2',T115B='4',T120A='15',T120B='15',T150A='2',T150B='6'
datetime='2015-10-12 09:31:05',T002A='3',T002B='9',T011A='27',T011B='35',T044A='9',T044B='11',T052A='6',T052B='9',T061A='4',T061B='12',T069A='2',T069B='5',T081A='4',T081B='6',T090A='6',T090B='9',T098A='15',T098B='20',T101A='26',T101B='28',T107A='2',T107B='5',T112A='[days]',T112B=' ',T122A='26',T122B='32',T135A='11',T135B='12',T140A='3',T140B='9'
datetime='2015-10-12 09:31:29',T002A='0',T002B='10',T011A='1',T011B='35',T044A='9',T044B='11',T052A='5',T052B='7',T061A='8',T061B='30',T069A='2',T069B='7',T081A='1',T081B='6',T090A='5',T090B='6',T098A='15',T098B='16',T101A='25',T101B='26',T107A='2',T107B='3',T112A='[weeks]',T112B=' ',T122A='28',T122B='31',T135A='11',T135B='13',T140A='3',T140B='12'
datetime='2015-10-12 09:31:33',T008A='7',T008B='13',T018A='30',T018B='60',T022A='14',T022B='20',T028A='[weeks]',T028B=' ',T030A='[weeks]',T030B=' ',T048A='8',T048B='11',T055A='8',T055B='12',T057A='22',T057B='26',T062A='7',T062B='10',T066A='5',T066B='10',T078A='14',T078B='19',T089A='15',T089B='19',T115A='2',T115B='8',T120A='12',T120B='18',T150A='5',T150B='10'
datetime='2015-10-12 09:35:13',T001A='3',T001B='10',T010A='5',T010B='6',T019A='3',T019B='4',T049A='10',T049B='13',T054A='7',T054B='9',T067A='3',T067B='5',T072A='2',T072B='5',T082A='8',T082B='9',T091A='16',T091B='19',T100A='12',T100B='13',T106A='2',T106B='7',T109A='5',T109B='25',T111A='[days]',T111B=' ',T117A='2',T117B='4',T134A='17',T134B='23'
datetime='2015-10-12 09:37:08',T005A='0',T005B='59',T014A='11',T014B='12',T015A='3',T015B='5',T021A='7',T021B='13',T025A='24',T025B='30',T032A='0',T032B='5',T042A='4',T042B='6',T064A='2',T064B='5',T104A='[days]',T104B=' ',T116A='1',T116B='4',T125A='5',T125B='7',T131A='10',T131B='14',T143A='3',T143B='11',T146A='3',T146B='7',T148A='4',T148B='10'
