datetime='2015-07-16 12:52:31',E004='30',E009='[alguns dias]',E014='[alguns dias]',E018='14',E021='32',E023='9',E025='11',E028='4',E029='16-20',E034='11',E039='4',E044='9',E045='4',E047='28',E058='35',E067='5',E073='6',E079='17',E085='9',E100='28',E102='6',E106='4',E114='2',E120='4',E124='4'
datetime='2015-07-16 16:35:54',E007='[alguns dias]',E012='[alguns dias]',E033='3',E038='5',E040='4',E051='26',E057='28',E060='12-15',E062='12',E063='6',E064='7',E072='35',E074='4',E082='8',E086='23',E087='4',E089='10',E094='14',E095='5',E097='28',E101='13',E104='5',E110='4',E111='3',E122='4'
datetime='2015-07-16 18:05:22',E004='30',E009='[alguns dias]',E014='[algumas semanas]',E018='14',E021='35',E023='9',E025='9',E028='3',E029='5',E034='11',E039='4',E044='11',E045='3',E047='22',E058='34',E067='4',E073='6',E079='19',E085='10',E100='30',E102='6',E106='2',E114='2',E120='4',E124='2'
datetime='2015-07-16 18:21:42',E007='[algumas semanas]',E012='[alguns dias]',E033='5',E038='6',E040='4',E051='20',E057='28',E060='5',E062='11',E063='4',E064='10',E072='34',E074='5',E082='8',E086='21',E087='2',E089='11',E094='14',E095='5',E097='25',E101='11',E104='5',E110='10-12',E111='5',E122='3'
datetime='2015-07-16 19:14:35',E007='[alguns meses]',E012='[algumas semanas]',E033='5',E038='5',E040='5',E051='20',E057='24',E060='15-20',E062='13',E063='4',E064='6',E072='40',E074='26-30',E082='10',E086='20',E087='2',E089='14',E094='16',E095='7',E097='25',E101='13',E104='5',E110='10-12',E111='10',E122='8'
datetime='2015-07-16 19:19:11',E004='30',E009='[algumas semanas]',E014='[algumas semanas]',E018='14',E021='40',E023='9',E025='10',E028='3',E029='3',E034='12',E039='5',E044='9',E045='5',E047='25',E058='30',E067='5',E073='7',E079='17',E085='9',E100='30',E102='8',E106='3',E114='4',E120='6',E124='3'
datetime='2015-07-16 19:34:21',E004='30',E009='[muitas semanas]',E014='[muitos meses]',E018='16',E021='40',E023='10',E025='10',E028='4',E029='3',E034='12',E039='5',E044='9',E045='7',E047='25',E058='34',E067='7',E073='7',E079='17',E085='10',E100='30',E102='6',E106='3',E114='3',E120='6',E124='3'
datetime='2015-07-16 19:55:51',E004='26',E009='[alguns meses]',E014='[alguns meses]',E018='17',E021='33',E023='10',E025='9',E028='3',E029='3',E034='13',E039='6',E044='11',E045='3',E047='25',E058='32',E067='3',E073='7',E079='17',E085='8',E100='30',E102='5',E106='5',E114='3',E120='3',E124='3'
datetime='2015-07-16 19:59:53',E007='[alguns dias]',E012='[alguns dias]',E033='3',E038='5',E040='3',E051='30',E057='25',E060='3',E062='11',E063='6',E064='12',E072='31',E074='5',E082='6',E086='24',E087='4',E089='14',E094='13',E095='7',E097='30',E101='13',E104='3',E110='3',E111='3',E122='3'
datetime='2015-07-16 20:20:55',E003='13',E006='[alguns dias]',E011='[alguns dias]',E016='[alguns meses]',E019='6',E022='32',E032='3',E035='25',E041='3',E042='23',E050='28',E053='7',E056='13',E061='12',E071='5',E076='9',E078='15-20',E081='51-55',E083='4',E088='11',E093='5',E109='5',E116='6',E117='3',E121='2'
datetime='2015-07-16 20:30:30',E007='[algumas semanas]',E012='[muitos dias]',E033='5',E038='3',E040='3',E051='20',E057='27',E060='5',E062='12',E063='4',E064='10',E072='34',E074='3',E082='7',E086='20',E087='4',E089='14',E094='15',E095='5',E097='25',E101='11',E104='6',E110='8',E111='3',E122='3'
datetime='2015-07-16 20:30:32',E001='9',E008=' [alguns anos]',E013='[algumas semanas]',E020='13',E026='6',E027='7',E036='10',E037='2',E046='28',E048='13',E055='23',E065='40',E066='9',E070='6',E077='10',E084='8',E090='31',E092='14',E098='2',E099='30',E105='4',E112='5',E118='999',E123='3',E125='999'
datetime='2015-07-16 20:57:00',E002='30',E005='[algumas semanas]',E010='[alguns dias]',E015='[alguns dias]',E017='6',E024='8',E030='12-15',E031='5',E043='23',E049='20',E052='11',E054='6',E059='36',E068='4',E069='9',E075='10',E080='56-59',E091='18',E096='8',E103='14',E107='4',E108='3',E113='5',E115='6',E119='5'
datetime='2015-07-16 21:25:13',E007='[muitas semanas]',E012='[algumas semanas]',E033='5',E038='3',E040='5',E051='20',E057='25',E060='10',E062='14',E063='6',E064='8',E072='35',E074='5',E082='7',E086='23',E087='2',E089='14',E094='15',E095='7',E097='27',E101='10',E104='2',E110='4',E111='4',E122='4'
datetime='2015-07-16 23:30:55',E001='999',E008='[muitos anos]',E013='[alguns meses]',E020='18-20',E026='1',E027='-1',E036='999',E037='12-18',E046='-1',E048='10',E055='-1',E065='40',E066='10',E070='999',E077='999',E084='999',E090='-1',E092='999',E098='999',E099='-1',E105='999',E112='999',E118='0',E123='1',E125='999'
datetime='2015-07-17 01:27:44',E001='9',E008='[muitos meses]',E013='[muitos dias]',E020='26-30',E026='4',E027='7',E036='5',E037='2',E046='28',E048='14',E055='23',E065='41-45',E066='9',E070='7',E077='10',E084='11',E090='28',E092='14',E098='5',E099='28',E105='5',E112='4',E118='19-24',E123='6',E125='9'
datetime='2015-07-17 01:41:50',E002='28',E005='[muitas semanas]',E010='[alguns meses]',E015='[algumas semanas]',E017='6',E024='9',E030='5',E031='5',E043='22',E049='25',E052='11',E054='5',E059='34',E068='5',E069='8',E075='9',E080='56-59',E091='15',E096='6',E103='14',E107='4',E108='3',E113='7',E115='7',E119='3'
datetime='2015-07-17 04:28:00',E001='9',E008='[algumas semanas]',E013='[algumas semanas]',E020='15',E026='4',E027='8',E036='3',E037='3',E046='30',E048='14',E055='24',E065='34',E066='9',E070='6',E077='3',E084='9',E090='32',E092='16',E098='7',E099='28',E105='2',E112='4',E118='25-30',E123='2',E125='3'
datetime='2015-07-17 06:05:13',E007='[algumas semanas]',E012='[muitos dias]',E033='4',E038='4',E040='3',E051='20',E057='28',E060='10',E062='12',E063='4',E064='9',E072='33',E074='5',E082='7',E086='22',E087='4',E089='11',E094='14',E095='7',E097='25',E101='10',E104='7',E110='4',E111='6',E122='3'
datetime='2015-07-17 15:38:16',E007='[muitos dias]',E012='[alguns dias]',E033='3',E038='4',E040='4',E051='25',E057='27',E060='10',E062='12',E063='6',E064='8',E072='35',E074='3',E082='8',E086='22',E087='4',E089='14',E094='14',E095='5',E097='30',E101='13',E104='7',E110='13-15',E111='3',E122='3'
datetime='2015-07-17 16:34:43',E007='[muitos anos]',E012='[algumas semanas]',E033='4',E038='4',E040='5',E051='29',E057='25',E060='7',E062='11',E063='4',E064='11',E072='33',E074='4',E082='16',E086='23',E087='2',E089='12',E094='14',E095='5',E097='31',E101='10',E104='8',E110='6',E111='121-180',E122='999'
datetime='2015-07-17 16:35:33',E007='[muitos anos]',E012='[algumas semanas]',E033='4',E038='4',E040='5',E051='29',E057='25',E060='7',E062='11',E063='4',E064='11',E072='33',E074='4',E082='16',E086='23',E087='2',E089='12',E094='14',E095='5',E097='31',E101='10',E104='8',E110='6',E111='121-180',E122='999'
datetime='2015-07-17 20:19:28',E007='[algumas semanas]',E012='[alguns dias]',E033='5',E038='3',E040='3',E051='24',E057='30',E060='5',E062='12',E063='4',E064='9',E072='35',E074='5',E082='8',E086='20',E087='4',E089='12',E094='26-30',E095='5',E097='27',E101='10',E104='5',E110='8',E111='4',E122='4'
datetime='2015-07-18 01:20:54',E002='20',E005='[alguns meses]',E010='[muitos dias]',E015='[alguns dias]',E017='5',E024='8',E030='12-15',E031='5',E043='21',E049='20',E052='11',E054='6',E059='29',E068='4',E069='8',E075='9',E080='61-65',E091='20',E096='5',E103='14',E107='3',E108='2',E113='10-12',E115='19-25',E119='2'
datetime='2015-07-18 03:39:48',E001='11',E008='[algumas semanas]',E013='[alguns dias]',E020='15',E026='6',E027='7',E036='3',E037='3',E046='29',E048='15',E055='20',E065='37',E066='10',E070='6',E077='16-20',E084='10',E090='32',E092='14',E098='5',E099='30',E105='6',E112='3',E118='5',E123='3',E125='5'
datetime='2015-07-18 14:16:57',E002='28',E005='[muitos meses]',E010='[muitas semanas]',E015='[algumas semanas]',E017='8',E024='10',E030='999',E031='6',E043='23',E049='23',E052='11',E054='5',E059='32',E068='12-15',E069='10',E075='9',E080='61-65',E091='17',E096='6',E103='13',E107='9',E108='3',E113='7',E115='12-18',E119='4'
datetime='2015-07-18 16:14:00',E003='13',E006='[alguns dias]',E011='[alguns dias]',E016='[alguns dias]',E019='8',E022='32',E032='5',E035='24',E041='3',E042='25',E050='15',E053='8',E056='13',E061='15',E071='3',E076='8',E078='10',E081='61-65',E083='4',E088='16',E093='5',E109='2',E116='3',E117='2',E121='2'
datetime='2015-07-18 17:07:00',E004='26',E009='[alguns dias]',E014='[algumas semanas]',E018='14',E021='40',E023='5',E025='10',E028='3',E029='4',E034='12',E039='3',E044='9',E045='2',E047='20',E058='30',E067='8',E073='7',E079='17',E085='10',E100='20',E102='8',E106='3',E114='3',E120='10',E124='3'
datetime='2015-07-19 04:34:49',E004='27',E009='[algumas semanas]',E014='[algumas semanas]',E018='14',E021='40',E023='7',E025='10',E028='3',E029='4',E034='12',E039='4',E044='9',E045='3',E047='24',E058='32',E067='3',E073='6',E079='17',E085='10',E100='34',E102='6',E106='3',E114='3',E120='3',E124='3'
datetime='2015-07-19 06:18:28',E004='30',E009='[alguns dias]',E014='[algumas semanas]',E018='14',E021='41-45',E023='20',E025='10',E028='3',E029='12-15',E034='15',E039='7',E044='9',E045='7',E047='29',E058='30',E067='10',E073='7',E079='17',E085='10',E100='30',E102='5',E106='5',E114='4',E120='12-18',E124='3'
datetime='2015-07-19 14:44:36',E003='13',E006='[alguns dias]',E011='[alguns dias]',E016='[alguns dias]',E019='6',E022='46-50',E032='5',E035='29',E041='4',E042='25',E050='25',E053='9',E056='5',E061='13',E071='6',E076='9',E078='5',E081='51-55',E083='2',E088='11',E093='5',E109='5',E116='4',E117='3',E121='2'
datetime='2015-07-19 17:02:51',E002='30',E005='[alguns dias]',E010='[alguns meses]',E015='[alguns dias]',E017='999',E024='9',E030='26-30',E031='1',E043='23',E049='20',E052='18-20',E054='5',E059='35',E068='1',E069='8',E075='9',E080='41-50',E091='16',E096='6',E103='14',E107='5',E108='3',E113='10-12',E115='12-18',E119='31-36'
datetime='2015-07-19 23:43:30',E001='8',E008='[alguns meses]',E013='[alguns meses]',E020='15',E026='4',E027='7',E036='4',E037='3',E046='28',E048='14',E055='20',E065='35',E066='8',E070='6',E077='9',E084='10',E090='32',E092='12',E098='5',E099='25',E105='6',E112='5',E118='4',E123='3',E125='4'
datetime='2015-07-20 13:05:48',E007='[algumas semanas]',E012='[alguns dias]',E033='5',E038='4',E040='3',E051='25',E057='30',E060='10',E062='12',E063='6',E064='8',E072='40',E074='5',E082='8',E086='18',E087='4',E089='14',E094='14',E095='5',E097='30',E101='10',E104='7',E110='10-12',E111='3',E122='3'
datetime='2015-07-20 14:57:45',E001='5',E008='[alguns dias]',E013='[algumas semanas]',E020='15',E026='4',E027='6',E036='10',E037='3',E046='-1',E048='13',E055='20',E065='40',E066='10',E070='6',E077='10',E084='10',E090='20',E092='10',E098='4',E099='25',E105='5',E112='10',E118='6',E123='4',E125='5'
datetime='2015-07-20 15:43:51',E003='13',E006='[algumas semanas]',E011='[algumas semanas]',E016='[muitas semanas]',E019='8',E022='40',E032='10',E035='30',E041='3',E042='27',E050='25',E053='9',E056='12',E061='14',E071='4',E076='9',E078='3',E081='61-65',E083='4',E088='6',E093='7',E109='4',E116='6',E117='3',E121='3'
datetime='2015-07-20 15:44:24',E001='11',E008='[algumas semanas]',E013='[algumas semanas]',E020='16',E026='6',E027='7',E036='6',E037='3',E046='26',E048='16',E055='21',E065='40',E066='10',E070='7',E077='26-30',E084='10',E090='36',E092='16',E098='7',E099='25',E105='6',E112='7',E118='8',E123='3',E125='7'
datetime='2015-07-20 15:56:12',E002='28',E005='[muitos anos]',E010='[alguns meses]',E015='[alguns meses]',E017='6',E024='14',E030='10',E031='51-60',E043='23',E049='29',E052='10',E054='6',E059='36',E068='10',E069='7',E075='10',E080='56-59',E091='14',E096='6',E103='14',E107='4',E108='3',E113='10-12',E115='10',E119='6'
datetime='2015-07-20 16:27:16',E003='10',E006='[alguns dias]',E011='[alguns dias]',E016='[algumas semanas]',E019='6',E022='40',E032='5',E035='25',E041='4',E042='25',E050='25',E053='7',E056='6',E061='12',E071='5',E076='8',E078='6',E081='41-50',E083='4',E088='-1',E093='5',E109='4',E116='4',E117='3',E121='3'
datetime='2015-07-20 16:35:59',E001='9',E008='[alguns dias]',E013='[alguns meses]',E020='17',E026='4',E027='7',E036='3',E037='3',E046='15',E048='15',E055='19',E065='40',E066='7',E070='7',E077='5',E084='8',E090='20',E092='8',E098='5',E099='20',E105='26-30',E112='8',E118='7',E123='3',E125='5'
datetime='2015-07-20 18:06:50',E007='[alguns dias]',E012='[alguns dias]',E033='4',E038='10',E040='3',E051='29',E057='28',E060='12',E062='11',E063='4',E064='11',E072='31',E074='3',E082='7',E086='23',E087='2',E089='13',E094='13',E095='5',E097='30',E101='11',E104='10',E110='10-12',E111='7',E122='6'
datetime='2015-07-20 18:14:45',E004='30',E009='[alguns dias]',E014='[algumas semanas]',E018='14',E021='40',E023='5',E025='9',E028='4',E029='5',E034='13',E039='3',E044='11',E045='3',E047='20',E058='32',E067='5',E073='7',E079='16',E085='10',E100='30',E102='8',E106='3',E114='2',E120='3',E124='3'
datetime='2015-07-20 21:21:41',E003='11',E006='[algumas semanas]',E011='[algumas semanas]',E016='[alguns meses]',E019='8',E022='40',E032='4',E035='28',E041='2',E042='23',E050='20',E053='8',E056='12',E061='13',E071='3',E076='9',E078='10',E081='56-59',E083='2',E088='11',E093='5',E109='5',E116='4',E117='2',E121='2'
datetime='2015-07-20 22:02:20',E002='28',E005='[alguns dias]',E010='[algumas semanas]',E015='[algumas semanas]',E017='10',E024='10',E030='21-25',E031='3',E043='21',E049='20',E052='12',E054='5',E059='34',E068='7',E069='10',E075='9',E080='51-55',E091='16',E096='6',E103='14',E107='4',E108='2',E113='6',E115='10',E119='4'
datetime='2015-07-20 22:04:07',E001='9',E008='[alguns meses]',E013='[muitos dias]',E020='14',E026='4',E027='7',E036='4',E037='2',E046='28',E048='15',E055='22',E065='35',E066='11',E070='6',E077='7',E084='9',E090='25',E092='13',E098='5',E099='28',E105='7',E112='10',E118='5',E123='3',E125='10-12'
datetime='2015-07-20 22:31:32',E002='29',E005='[algumas semanas]',E010='[alguns dias]',E015='[alguns meses]',E017='6',E024='11',E030='9',E031='4',E043='20',E049='20',E052='13',E054='5',E059='29',E068='5',E069='8',E075='9',E080='31-40',E091='20',E096='6',E103='14',E107='3',E108='3',E113='10-12',E115='9',E119='5'
datetime='2015-07-21 03:20:20',E003='13',E006='[algumas semanas]',E011='[alguns dias]',E016='[alguns dias]',E019='8',E022='41-45',E032='7',E035='30',E041='3',E042='23',E050='-1',E053='8',E056='10',E061='14',E071='7',E076='9',E078='6',E081='61-65',E083='2',E088='14',E093='6',E109='5',E116='6',E117='3',E121='3'
datetime='2015-07-21 12:51:57',E001='9',E008='[algumas semanas]',E013='[algumas semanas]',E020='15',E026='6',E027='7',E036='12-15',E037='3',E046='28',E048='14',E055='23',E065='34',E066='10',E070='7',E077='5',E084='8',E090='31',E092='14',E098='5',E099='27',E105='3',E112='6',E118='5',E123='3',E125='5'
datetime='2015-07-21 13:50:54',E001='11',E008='[alguns meses]',E013='[muitas semanas]',E020='15',E026='4',E027='8',E036='10',E037='2',E046='29',E048='14',E055='22',E065='34',E066='11',E070='7',E077='4',E084='9',E090='30',E092='16',E098='5',E099='33',E105='6',E112='2',E118='9',E123='16-18',E125='13-15'
datetime='2015-07-21 13:54:11',E003='11',E006='[algumas semanas]',E011='[alguns dias]',E016='[algumas semanas]',E019='6',E022='40',E032='3',E035='30',E041='2',E042='23',E050='20',E053='7',E056='13',E061='12',E071='3',E076='9',E078='8',E081='56-59',E083='4',E088='11',E093='4',E109='5',E116='5',E117='3',E121='2'
datetime='2015-07-21 13:54:14',E007='[muitas semanas]',E012='[muitos dias]',E033='10',E038='7',E040='2',E051='20',E057='30',E060='10',E062='12',E063='4',E064='10',E072='35',E074='5',E082='8',E086='20',E087='4',E089='14',E094='18-20',E095='7',E097='34',E101='14',E104='15',E110='6',E111='2',E122='6'
datetime='2015-07-21 14:08:48',E004='30',E009='[alguns meses]',E014='[algumas semanas]',E018='14',E021='35',E023='10',E025='10',E028='3',E029='3',E034='11',E039='6',E044='9',E045='3',E047='25',E058='34',E067='5',E073='5',E079='19',E085='10',E100='26',E102='6',E106='4',E114='4',E120='4',E124='3'
datetime='2015-07-21 14:13:30',E002='30',E005='[algumas semanas]',E010='[algumas semanas]',E015='[alguns dias]',E017='6',E024='9',E030='21-25',E031='3',E043='23',E049='20',E052='12',E054='5',E059='35',E068='12-15',E069='10',E075='9',E080='51-55',E091='20',E096='6',E103='14',E107='8',E108='3',E113='10-12',E115='11',E119='5'
datetime='2015-07-21 14:21:42',E002='30',E005=' [alguns anos]',E010='[alguns dias]',E015='[alguns dias]',E017='5',E024='9',E030='16-20',E031='5',E043='23',E049='25',E052='12',E054='5',E059='32',E068='10',E069='9',E075='9',E080='56-59',E091='15',E096='8',E103='14',E107='5',E108='3',E113='5',E115='7',E119='4'
datetime='2015-07-21 14:22:10',E007='[algumas semanas]',E012='[alguns dias]',E033='3',E038='11',E040='5',E051='25',E057='29',E060='12-15',E062='14',E063='4',E064='11',E072='33',E074='11',E082='9',E086='23',E087='2',E089='13',E094='17',E095='5',E097='29',E101='11',E104='17',E110='999',E111='3',E122='7'
datetime='2015-07-21 14:25:00',E001='11',E008='[algumas semanas]',E013='[algumas semanas]',E020='14',E026='4',E027='7',E036='4',E037='3',E046='29',E048='14',E055='22',E065='40',E066='11',E070='6',E077='8',E084='10',E090='28',E092='11',E098='5',E099='28',E105='5',E112='6',E118='5',E123='3',E125='4'
datetime='2015-07-21 14:25:17',E004='30',E009='[algumas semanas]',E014='[algumas semanas]',E018='16',E021='35',E023='10',E025='10',E028='3',E029='2',E034='12',E039='5',E044='11',E045='2',E047='25',E058='32',E067='5',E073='8',E079='19',E085='10',E100='30',E102='6',E106='6',E114='2',E120='6',E124='3'
datetime='2015-07-21 14:26:41',E001='9',E008='[alguns dias]',E013='[alguns dias]',E020='15',E026='4',E027='7',E036='5',E037='3',E046='29',E048='13',E055='23',E065='40',E066='9',E070='7',E077='26-30',E084='10',E090='29',E092='12',E098='5',E099='29',E105='10',E112='3',E118='11',E123='3',E125='16-18'
datetime='2015-07-21 14:26:43',E002='26',E005=' [alguns anos]',E010='[alguns dias]',E015='[alguns dias]',E017='6',E024='10',E030='16-20',E031='12-15',E043='22',E049='25',E052='12',E054='6',E059='33',E068='4',E069='8',E075='9',E080='51-55',E091='18',E096='8',E103='14',E107='8',E108='3',E113='8',E115='7',E119='4'
datetime='2015-07-21 14:31:40',E003='11',E006='[alguns dias]',E011='[alguns dias]',E016='[alguns dias]',E019='6',E022='35',E032='3',E035='27',E041='5',E042='23',E050='25',E053='10',E056='14',E061='13',E071='5',E076='9',E078='20-25',E081='56-59',E083='2',E088='11',E093='5',E109='999',E116='10',E117='5',E121='3'
datetime='2015-07-21 14:35:29',E004='29',E009='[alguns dias]',E014='[alguns dias]',E018='13',E021='40',E023='10',E025='10',E028='3',E029='26-30',E034='12',E039='19-21',E044='9',E045='3',E047='20',E058='33',E067='5',E073='7',E079='17',E085='10',E100='28',E102='6',E106='10',E114='3',E120='5',E124='5'
datetime='2015-07-21 15:09:12',E007='[algumas semanas]',E012='[algumas semanas]',E033='5',E038='5',E040='5',E051='25',E057='27',E060='12-15',E062='12',E063='6',E064='11',E072='35',E074='5',E082='8',E086='23',E087='4',E089='16',E094='15',E095='5',E097='30',E101='11',E104='10',E110='22-25',E111='5',E122='3'
datetime='2015-07-21 15:29:42',E004='28',E009='[alguns dias]',E014=' [alguns anos]',E018='20',E021='35',E023='5',E025='10',E028='3',E029='5',E034='12',E039='10-12',E044='9',E045='5',E047='28',E058='28',E067='8',E073='7',E079='19',E085='9',E100='27',E102='6',E106='3',E114='3',E120='3',E124='2'
datetime='2015-07-21 15:59:12',E002='30',E005='[alguns meses]',E010='[alguns dias]',E015='[alguns dias]',E017='6',E024='8',E030='7',E031='4',E043='25',E049='20',E052='8',E054='6',E059='36',E068='4',E069='9',E075='4',E080='56-59',E091='15',E096='6',E103='14',E107='3',E108='2',E113='3',E115='6',E119='3'
datetime='2015-07-21 16:15:32',E001='9',E008='[algumas semanas]',E013='[alguns meses]',E020='18-20',E026='4',E027='7',E036='4',E037='3',E046='29',E048='16',E055='22',E065='35',E066='10',E070='7',E077='31-45',E084='10',E090='31',E092='12',E098='5',E099='28',E105='5',E112='5',E118='12-18',E123='3',E125='6'
datetime='2015-07-21 16:34:48',E001='9',E008='[alguns dias]',E013='[alguns dias]',E020='15',E026='4',E027='7',E036='10',E037='3',E046='30',E048='12',E055='23',E065='40',E066='10',E070='7',E077='12-15',E084='10',E090='30',E092='13',E098='5',E099='30',E105='8',E112='3',E118='8',E123='7',E125='7'
datetime='2015-07-21 16:44:41',E001='9',E008='[algumas semanas]',E013='[alguns dias]',E020='15',E026='4',E027='7',E036='5',E037='3',E046='28',E048='14',E055='22',E065='34',E066='11',E070='7',E077='9',E084='9',E090='30',E092='12',E098='5',E099='26',E105='15',E112='3',E118='8',E123='3',E125='10-12'
datetime='2015-07-21 16:57:26',E003='11',E006='[alguns dias]',E011='[alguns dias]',E016='[alguns dias]',E019='6',E022='35',E032='10',E035='26',E041='2',E042='23',E050='25',E053='7',E056='11',E061='13',E071='4',E076='9',E078='5',E081='51-55',E083='2',E088='11',E093='5',E109='4',E116='5',E117='4',E121='2'
datetime='2015-07-21 17:19:48',E001='9',E008='[alguns dias]',E013='[alguns dias]',E020='13',E026='4',E027='7',E036='3',E037='3',E046='29',E048='13',E055='23',E065='35',E066='11',E070='6',E077='3',E084='8',E090='29',E092='14',E098='5',E099='28',E105='7',E112='7',E118='6',E123='3',E125='5'
datetime='2015-07-21 17:32:07',E007='[alguns dias]',E012='[alguns dias]',E033='7',E038='5',E040='7',E051='23',E057='26',E060='10',E062='12',E063='4',E064='8',E072='33',E074='4',E082='8',E086='22',E087='4',E089='12',E094='15',E095='5',E097='27',E101='13',E104='8',E110='7',E111='15',E122='6'
datetime='2015-07-21 17:34:43',E001='13',E008='[muitas semanas]',E013='[muitos meses]',E020='26-30',E026='8',E027='8',E036='26-30',E037='12-18',E046='30',E048='26-30',E055='23',E065='999',E066='11',E070='11',E077='12-15',E084='14',E090='30',E092='10',E098='12',E099='36',E105='10',E112='26-30',E118='31-36',E123='13-15',E125='13-15'
datetime='2015-07-21 17:37:00',E004='25',E009='[muitos dias]',E014='[alguns dias]',E018='20',E021='30',E023='7',E025='5',E028='5',E029='5',E034='10',E039='5',E044='5',E045='5',E047='20',E058='20',E067='10',E073='10',E079='15',E085='10',E100='20',E102='10',E106='3',E114='6',E120='10',E124='3'
datetime='2015-07-21 17:41:54',E003='11',E006='[muitos dias]',E011='[alguns dias]',E016='[algumas semanas]',E019='8',E022='35',E032='5',E035='26',E041='2',E042='25',E050='20',E053='8',E056='12',E061='14',E071='9',E076='8',E078='12-15',E081='41-50',E083='4',E088='10',E093='5',E109='6',E116='5',E117='2',E121='2'
datetime='2015-07-21 17:47:58',E001='9',E008='[alguns dias]',E013='[muitos dias]',E020='15',E026='6',E027='7',E036='10',E037='3',E046='22',E048='15',E055='20',E065='33',E066='10',E070='6',E077='8',E084='9',E090='28',E092='16',E098='5',E099='32',E105='6',E112='10',E118='5',E123='6',E125='2'
datetime='2015-07-21 18:33:12',E003='13',E006='[algumas semanas]',E011='[alguns meses]',E016='[algumas semanas]',E019='10',E022='40',E032='10',E035='28',E041='5',E042='26',E050='23',E053='8',E056='12',E061='15',E071='12-15',E076='9',E078='12-15',E081='66-70',E083='5',E088='11',E093='6',E109='999',E116='10',E117='4',E121='4'
datetime='2015-07-21 18:44:11',E004='26',E009='[algumas semanas]',E014='[algumas semanas]',E018='14',E021='37',E023='10',E025='10',E028='3',E029='5',E034='9',E039='5',E044='9',E045='2',E047='26',E058='32',E067='4',E073='6',E079='19',E085='10',E100='26',E102='6',E106='4',E114='2',E120='3',E124='3'
datetime='2015-07-21 20:00:28',E001='9',E008='[alguns dias]',E013='[algumas semanas]',E020='15',E026='6',E027='8',E036='12-15',E037='999',E046='29',E048='31-36',E055='23',E065='35',E066='9',E070='6',E077='16-20',E084='8',E090='30',E092='14',E098='3',E099='30',E105='18',E112='999',E118='19-24',E123='10-12',E125='5'
datetime='2015-07-21 20:13:47',E002='-1',E005='[alguns dias]',E010='[alguns dias]',E015='[algumas semanas]',E017='6',E024='10',E030='81-90',E031='7',E043='26',E049='25',E052='15',E054='5',E059='35',E068='7',E069='10',E075='9',E080='51-55',E091='15',E096='8',E103='14',E107='6',E108='2',E113='10-12',E115='11',E119='6'
datetime='2015-07-21 20:30:05',E001='11',E008='[muitos meses]',E013='[muitas semanas]',E020='14',E026='4',E027='7',E036='12-15',E037='4',E046='28',E048='16',E055='18',E065='34',E066='10',E070='6',E077='5',E084='9',E090='34',E092='10',E098='5',E099='34',E105='5',E112='16-20',E118='6',E123='6',E125='10-12'
datetime='2015-07-21 21:16:50',E002='30',E005='[alguns meses]',E010='[alguns meses]',E015='[algumas semanas]',E017='9',E024='10',E030='61-70',E031='51-60',E043='30',E049='25',E052='14',E054='7',E059='30',E068='16-20',E069='13',E075='9',E080='66-70',E091='20',E096='10',E103='20',E107='14',E108='6',E113='5',E115='11',E119='4'
datetime='2015-07-21 21:28:15',E003='11',E006='[alguns dias]',E011='[alguns dias]',E016='[alguns dias]',E019='6',E022='41-45',E032='2',E035='30',E041='3',E042='20',E050='20',E053='7',E056='13',E061='13',E071='3',E076='9',E078='7',E081='51-55',E083='4',E088='11',E093='6',E109='5',E116='10',E117='3',E121='2'
datetime='2015-07-21 22:11:09',E001='12',E008='[muitos dias]',E013='[algumas semanas]',E020='15',E026='4',E027='7',E036='9',E037='2',E046='27',E048='15',E055='19',E065='36',E066='10',E070='7',E077='21-25',E084='8',E090='30',E092='14',E098='5',E099='28',E105='4',E112='6',E118='5',E123='6',E125='4'
datetime='2015-07-21 23:55:12',E001='12',E008='[alguns meses]',E013='[muitas semanas]',E020='15',E026='4',E027='7',E036='3',E037='3',E046='28',E048='15',E055='21',E065='36',E066='10',E070='6',E077='4',E084='9',E090='29',E092='14',E098='5',E099='26',E105='5',E112='5',E118='4',E123='3',E125='2'
datetime='2015-07-22 00:25:54',E001='11',E008='[algumas semanas]',E013='[algumas semanas]',E020='14',E026='6',E027='7',E036='4',E037='5',E046='29',E048='13',E055='24',E065='34',E066='13',E070='6',E077='4',E084='9',E090='29',E092='16',E098='5',E099='28',E105='4',E112='5',E118='6',E123='2',E125='5'
datetime='2015-07-22 02:46:03',E001='11',E008='[alguns dias]',E013='[muitos dias]',E020='13',E026='6',E027='7',E036='5',E037='3',E046='29',E048='13',E055='23',E065='33',E066='11',E070='6',E077='5',E084='8',E090='28',E092='14',E098='5',E099='28',E105='4',E112='4',E118='4',E123='3',E125='7'
datetime='2015-07-22 03:40:45',E002='28',E005='[algumas semanas]',E010='[algumas semanas]',E015='[algumas semanas]',E017='6',E024='10',E030='16-20',E031='4',E043='21',E049='24',E052='12',E054='5',E059='30',E068='8',E069='10',E075='9',E080='51-55',E091='18',E096='8',E103='16',E107='4',E108='3',E113='8',E115='8',E119='3'
datetime='2015-07-22 12:39:09',E004='30',E009='[algumas semanas]',E014='[alguns meses]',E018='14',E021='35',E023='9',E025='10',E028='3',E029='7',E034='12',E039='5',E044='9',E045='5',E047='25',E058='34',E067='5',E073='5',E079='17',E085='9',E100='30',E102='6',E106='3',E114='2',E120='6',E124='3'
